book_id,para_id,pali_paragraph,translation_paragraph
abh01a.att,69,"Tattha  khandhavibhaṅgo suttantabhājanīyaabhidhammabhājanīyapañhapucchakānaṃ vasena tidhā vibhatto. So vācanāmaggato pañcamattabhāṇavāro, vitthāriyamāno pana ananto aparimāṇo hoti. Tato paraṃ āyatanavibhaṅgādayopi eteheva tīhi nayehi vibhattā. Tesu āyatanavibhaṅgo vācanāmaggato atirekabhāṇavāro, dhātuvibhaṅgo dvimattabhāṇavāro. Tathā saccavibhaṅgo. Indriyavibhaṅge  suttantabhājanīyaṃ natthi; vācanāmaggato panesa atirekabhāṇavāramatto. Paccayākāravibhaṅgo chamattabhāṇavāro, pañhapucchakaṃ panettha natthi. Satipaṭṭhānavibhaṅgo atirekabhāṇavāramatto; tathā sammappadhāna iddhipādabojjhaṅgamaggaṅgavibhaṅgā. Jhānavibhaṅgo dvibhāṇavāramatto, appamaññāvibhaṅgo atirekabhāṇavāramatto. Sikkhāpadavibhaṅgepi suttantabhājanīyaṃ natthi; vācanāmaggato panesa atirekabhāṇavāramatto; tathā  paṭisambhidāvibhaṅgo. Ñāṇavibhaṅgo dasavidhena vibhatto; vācanāmaggato panesa timattabhāṇavāro. Khuddakavatthuvibhaṅgopi dasavidhena vibhatto; vācanāmaggato panesa timattabhāṇavāro. Dhammahadayavibhaṅgo tividhena vibhatto; vācanāmaggato panesa atirekadvibhāṇavāramatto. Sabbepi vitthāriyamānā anantā aparimāṇā honti. Evametaṃ vibhaṅgappakaraṇaṃ vācanāmaggato pañcatiṃsamattabhāṇavāraṃ; vitthārato pana anantamaparimāṇaṃ hoti.","Among these, the Khandhavibhaṅga is divided into three parts: Suttantabhājanīya, Abhidhammabhājanīya, and Pañhapucchaka. That section is, by way of recitation, five bhāṇavāras in extent; but when expanded, it is infinite and immeasurable. After that, the Āyatanavibhaṅga and others are also divided by these same three methods. Among these, the Āyatanavibhaṅga is, by way of recitation, more than one bhāṇavāra, and the Dhātuvibhaṅga is two bhāṇavāras in extent. Similarly, the Saccavibhaṅga. In the Indriyavibhaṅga, there is no Suttantabhājanīya; but this is, by way of recitation, just over one bhāṇavāra in extent. The Paccayākāravibhaṅga is six bhāṇavāras in extent, and there is no Pañhapucchaka in it. The Satipaṭṭhānavibhaṅga is just over one bhāṇavāra in extent; similarly for the Sammappadhāna, Iddhipāda, Bojjhaṅga, and Maggaṅgavibhaṅgas. The Jhānavibhaṅga is just two bhāṇavāras in extent, and the Appamaññāvibhaṅga is just over one bhāṇavāra in extent. Even in the Sikkhāpadavibhaṅga, there is no Suttantabhājanīya; but this is, by way of recitation, just over one bhāṇavāra in extent; similarly for the Paṭisambhidāvibhaṅga. The Ñāṇavibhaṅga is divided into ten types; but this is, by way of recitation, three bhāṇavāras in extent. The Khuddakavatthuvibhaṅga is also divided into ten types; but this is, by way of recitation, three bhāṇavāras in extent. The Dhammahadayavibhaṅga is divided into three types; but this is, by way of recitation, just over two bhāṇavāras in extent. All of them, when expanded, are infinite and immeasurable. Thus, this Vibhaṅgappakaraṇa is, by way of recitation, thirty-five bhāṇavāras in extent; but in detail, it is infinite and immeasurable."
abh01a.att,70,"Tadanantaraṃ dhātukathāpakaraṇaṃ nāma. Taṃ saṅgaho asaṅgaho, saṅgahitena asaṅgahitaṃ, asaṅgahitena saṅgahitaṃ, saṅgahitena saṅgahitaṃ, asaṅgahitena asaṅgahitaṃ; sampayogo vippayogo, sampayuttena vippayuttaṃ, vippayuttena sampayuttaṃ, sampayuttena sampayuttaṃ, vippayuttena vippayuttaṃ; saṅgahitena sampayuttaṃ vippayuttaṃ; sampayuttena saṅgahitaṃ asaṅgahitaṃ, asaṅgahitena sampayuttaṃ vippayuttaṃ, vippayuttena saṅgahitaṃ asaṅgahitanti cuddasavidhena vibhattaṃ. Taṃ vācanāmaggato atirekachabhāṇavāramattaṃ, vitthāriyamānaṃ pana anantamaparimāṇaṃ hoti.","Immediately after that is the **Dhātukathāpakaraṇa**. That is divided into fourteen types: Saṅgaho, Asaṅgaho, Saṅgahitena Asaṅgahitaṃ, Asaṅgahitena Saṅgahitaṃ, Saṅgahitena Saṅgahitaṃ, Asaṅgahitena Asaṅgahitaṃ; Sampayogo, Vippayogo, Sampayuttena Vippayuttaṃ, Vippayuttena Sampayuttaṃ, Sampayuttena Sampayuttaṃ, Vippayuttena Vippayuttaṃ; Saṅgahitena Sampayuttaṃ Vippayuttaṃ; Sampayuttena Saṅgahitaṃ Asaṅgahitaṃ, Asaṅgahitena Sampayuttaṃ Vippayuttaṃ, Vippayuttena Saṅgahitaṃ Asaṅgahitaṃ. That section, by way of recitation, is just over six bhāṇavāras in extent, but when expanded, it is infinite and immeasurable."
abh01a.att,71,Tadanantaraṃ puggalapaññatti nāma. Sā ‘‘khandhapaññatti āyatanapaññatti dhātupaññatti saccapaññatti indriyapaññatti puggalapaññattī’’ti chabbidhena vibhattā. Sā vācanāmaggato atirekapañcabhāṇavārā; vitthāriyamānā pana anantā aparimāṇāva hoti.,"Immediately after that is the **Puggalapaññatti**. That is divided into six types: Khandhapaññatti, Āyatanapaññatti, Dhātupaññatti, Saccapaññatti, Indriyapaññatti, and Puggalapaññatti. That section is, by way of recitation, more than five bhāṇavāras in extent; but when expanded, it is infinite and immeasurable."
abh01a.att,72,"Tadanantaraṃ  kathāvatthuppakaraṇaṃ nāma. Taṃ sakavāde pañca suttasatāni paravāde pañcāti suttasahassaṃ samodhānetvā vibhattaṃ. Taṃ vācanāmaggato idāni potthake likhitaṃ aggahetvā saṅgītiāropitanayena dīghanikāyappamāṇaṃ, vitthāriyamānaṃ pana anantamaparimāṇaṃ hoti.","Immediately after that is the **Kathāvatthuppakaraṇa**. That is divided by combining five hundred suttas in one's own school and five hundred in other schools, making a total of a thousand suttas. That section, by way of recitation, without taking into account what is written in the books now, is of the same length as the Dīghanikāya, according to the method of its inclusion in the Saṅgīti; but when expanded, it is infinite and immeasurable."
abh01a.att,73,"Tadanantaraṃ yamakaṃ nāma. Taṃ mūlayamakaṃ khandhayamakaṃ āyatanayamakaṃ dhātuyamakaṃ saccayamakaṃ saṅkhārayamakaṃ  anusayayamakaṃ cittayamakaṃ dhammayamakaṃ indriyayamakanti dasavidhena vibhattaṃ. Taṃ  vācanāmaggato vīsabhāṇavārasataṃ, vitthārato pana anantamaparimāṇaṃ hoti.","Immediately after that is the **Yamaka**. That is divided into ten types: Mūlayamaka, Khandhayamaka, Āyatanayamaka, Dhātuyamaka, Saccayamaka, Saṅkhārayamaka, Anusayayamaka, Cittayamaka, Dhammayamaka, and Indriyayamaka. That section is, by way of recitation, one hundred and twenty bhāṇavāras in extent, but in detail, it is infinite and immeasurable."
abh01a.att,74,Tadanantaraṃ mahāpakaraṇaṃ nāma. Paṭṭhānantipi tasseva nāmaṃ. Taṃ hetupaccayo ārammaṇapaccayo adhipatipaccayo anantarapaccayo samanantarapaccayo sahajātapaccayo aññamaññapaccayo nissayapaccayo upanissayapaccayo purejātapaccayo pacchājātapaccayo āsevanapaccayo kammapaccayo vipākapaccayo āhārapaccayo indriyapaccayo jhānapaccayo maggapaccayo sampayuttapaccayo vippayuttapaccayo atthipaccayo natthipaccayo vigatapaccayo avigatapaccayoti. Paccayavasena tāva catuvīsatividhena vibhattaṃ.,"Immediately after that is the **Mahāpakaraṇa**. The **Paṭṭhāna** is also a name for that same text. It is divided into these: Hetupaccaya, Ārammaṇapaccaya, Adhipatipaccaya, Anantarapaccaya, Samanantarapaccaya, Sahajātapaccaya, Aññamaññapaccaya, Nissayapaccaya, Upanissayapaccaya, Purejātapaccaya, Pacchājātapaccaya, Āsevanapaccaya, Kammapaccaya, Vipākapaccaya, Āhārapaccaya, Indriyapaccaya, Jhānapaccaya, Maggapaccaya, Sampayuttapaccaya, Vippayuttapaccaya, Atthipaccaya, Natthipaccaya, Vigatapaccaya, and Avigatapaccaya. It is thus divided into twenty-four types by way of conditions."
abh01a.att,75,"Imasmiṃ pana ṭhāne paṭṭhānaṃ samānetabbaṃ. Kusalattikādayo hi dvāvīsati tikā, nāma hetū dhammā nahetū dhammā…pe… saraṇā dhammā araṇā dhammāti ime sataṃ dukā. Aparepi vijjābhāgino dhammā avijjābhāgino dhammā…pe… khaye ñāṇaṃ, anuppāde ñāṇanti dvācattālīsa suttantikadukā nāma. Tesu dvāvīsati tikā sataṃ dukāti ayaṃ āhaccabhāsitā jinavacanabhūtā sabbaññubuddhena desitā sattannaṃ pakaraṇānaṃ mātikā nāma.","In this place, the Paṭṭhāna should be brought into alignment. Indeed, the twenty-two trios beginning with Kusalattika, and these one hundred duos (dyads) such as “phenomena with roots, phenomena without roots… up to… phenomena with refuge, phenomena without refuge”. Also, there are forty-two suttanta duos, such as “phenomena belonging to wisdom, phenomena belonging to ignorance… up to… knowledge of cessation, knowledge of non-arising”. Among these, the twenty-two trios and the one hundred duos constitute the Mātikā (matrix) of the seven treatises, which was spoken directly, being the word of the Victorious One, taught by the All-Enlightened Buddha."
abh01a.att,76,"Athāpare dvācattālīsa suttantikadukā kutopabhavā kena ṭhapitā kena desitāti? Dhammasenāpatisāriputtattherappabhavā, tena ṭhapitā, tena desitāti. Ime ṭhapento pana thero na sāmukkaṃsikena attano ñāṇena ṭhapesi. Ekuttariyaṃ pana ekanipātadukanipātasaṅgīti dasuttarasuttantehi samodhānetvā ābhidhammikattherānaṃ suttantaṃ patvā akilamatthaṃ ṭhapitā. Te panete ekasmiṃ nikkhepakaṇḍeyeva matthakaṃ  pāpetvā vibhattā. Sesaṭṭhānesu yāva saraṇadukā abhidhammo vibhatto.","Now, where do the other forty-two suttanta duos originate from? By whom were they established? By whom were they taught? They originate from the Elder Sāriputta, the General of the Dhamma; they were established by him, and taught by him. However, when the Elder established these, he did not establish them through his own direct knowledge. Rather, they were established by combining the Ekuttariya (Anguttara Nikāya), the Ekanipāta, the Dukanipāta, and the Saṅgītisuttanta, Dasuttarasuttanta, etc., reaching the suttanta of the Abhidhamma Elders, for the purpose of their not being fatigued. And these were brought to completion and divided in one Nikkhepakaṇḍa only. In the remaining sections, the Abhidhamma is divided up to the Saraṇaduka."
abh01a.att,77,Sammāsambuddhena hi anulomapaṭṭhāne dvāvīsati tike nissāya tikapaṭṭhānaṃ nāma niddiṭṭhaṃ. Sataṃ duke nissāya dukapaṭṭhānaṃ nāma niddiṭṭhaṃ. Tato paraṃ dvāvīsati tike gahetvā dukasate pakkhipitvā dukatikapaṭṭhānaṃ nāma dassitaṃ. Tato paraṃ dukasataṃ gahetvā dvāvīsatiyā tikesu pakkhipitvā tikadukapaṭṭhānaṃ nāma dassitaṃ. Tike  pana tikesuyeva pakkhipitvā tikatikapaṭṭhānaṃ  nāma dassitaṃ. Duke ca dukesuyeva pakkhipitvā dukadukapaṭṭhānaṃ nāma dassitaṃ. Evaṃ –,"Indeed, in the Anuloma Paṭṭhāna, the Sammāsambuddha designated the **Tikapaṭṭhāna**, based on twenty-two *tikas*. The **Dukapaṭṭhāna** was designated, based on one hundred *dukas*. Thereafter, taking the twenty-two *tikas* and inserting them into the one hundred *dukas*, the **Dukatikapaṭṭhāna** was shown. Thereafter, taking the one hundred *dukas* and inserting them into the twenty-two *tikas*, the **Tikadukapaṭṭhāna** was shown. Furthermore, by inserting *tikas* into *tikas* themselves, the **Tikatikapaṭṭhāna** was shown. And by inserting *dukas* into *dukas* themselves, the **Dukadukapaṭṭhāna** was shown. Thus:"
abh01a.att,78,"Tikañca paṭṭhānavaraṃ dukuttamaṃ,","The noble Tikapaṭṭhāna and the supreme Dukapaṭṭhāna,"
abh01a.att,79,Dukatikañceva tikadukañca;,"And the Dukatika, and the Tikaduka;"
abh01a.att,80,"Tikatikañceva dukadukañca,","And the Tikatika, and the Dukaduka,"
abh01a.att,81,Cha anulomamhi nayā sugambhīrāti.(paṭṭhā. 1.1.39);,These six exceedingly profound methods are in the **Anuloma**.
abh01a.att,82,Paccanīyapaṭṭhānepi dvāvīsatitike nissāya tikapaṭṭhānaṃ nāma. Dukasataṃ nissāya dukapaṭṭhānaṃ nāma. Dvāvīsatitike dukasate pakkhipitvā dukatikapaṭṭhānaṃ nāma. Dukasataṃ dvāvīsatiyā tikesu pakkhipitvā tikadukapaṭṭhānaṃ nāma. Tike tikesuyeva pakkhipitvā tikatikapaṭṭhānaṃ nāma. Duke dukesuyeva pakkhipitvā dukadukapaṭṭhānaṃ nāmāti paccanīyepi chahi nayehi paṭṭhānaṃ niddiṭṭhaṃ. Tena vuttaṃ –,"Also in the Paccanīya Paṭṭhāna, the **Tikapaṭṭhāna** is based on the twenty-two *tikas*. The **Dukapaṭṭhāna** is based on one hundred *dukas*. The **Dukatikapaṭṭhāna** is by inserting the twenty-two *tikas* into the one hundred *dukas*. The **Tikadukapaṭṭhāna** is by inserting the one hundred *dukas* into the twenty-two *tikas*. The **Tikatikapaṭṭhāna** is by inserting *tikas* into *tikas* themselves. And the **Dukadukapaṭṭhāna** is by inserting *dukas* into *dukas* themselves. Thus, in the Paccanīya too, the Paṭṭhāna is designated by six methods. Therefore it is said:"
abh01a.att,83,"Tikañca paṭṭhānavaraṃ dukuttamaṃ,","The noble Tikapaṭṭhāna and the supreme Dukapaṭṭhāna,"
abh01a.att,84,Dukatikañceva tikadukañca;,"And the Dukatika, and the Tikaduka;"
abh01a.att,85,"Tikatikañceva dukadukañca,","And the Tikatika, and the Dukaduka,"
abh01a.att,86,Cha paccanīyamhi nayā sugambhīrāti.(paṭṭhā. 1.1.44);,These six exceedingly profound methods are in the **Paccanīya**.
abh01a.att,87,Tato paraṃ anulomapaccanīyepi eteneva upāyena cha nayā dassitā. Tenāha –,"Thereafter, also in the Anulomapaccanīya, six methods were shown by the same means. Therefore it says:"
abh01a.att,88,"Tikañca paṭṭhānavaraṃ dukuttamaṃ,","The noble Tikapaṭṭhāna and the supreme Dukapaṭṭhāna,"
abh01a.att,89,Dukatikañceva tikadukañca;,"And the Dukatika, and the Tikaduka;"
abh01a.att,90,"Tikatikañceva dukadukañca,","And the Tikatika, and the Dukaduka,"
abh01a.att,91,Cha anulomapaccanīyamhi nayā sugambhīrāti.(paṭṭhā. 1.1.48);,These six exceedingly profound methods are in the **Anulomapaccanīya**.
abh01a.att,92,Tadanantaraṃ  paccanīyānulomepi eteheva chahi nayehi niddiṭṭhaṃ. Tenāha –,"Subsequently, in the Paccanīyānuloma too, it was designated by these six methods. Therefore it says:"
abh01a.att,93,"Tikañca  paṭṭhānavaraṃ dukuttamaṃ,","The noble Tikapaṭṭhāna and the supreme Dukapaṭṭhāna,"
abh01a.att,94,Dukatikañceva tikadukañca;,"And the Dukatika, and the Tikaduka;"
abh01a.att,95,"Tikatikañceva dukadukañca,","And the Tikatika, and the Dukaduka,"
abh01a.att,96,Cha paccanīyānulomamhi nayā sugambhīrāti.(paṭṭhā. 1.1.52);,These six exceedingly profound methods are in the **Paccanīyānuloma**.
abh01a.att,97,"Evaṃ anulome cha paṭṭhānāni, paṭilome cha, anulomapaccanīye cha, paccanīyānulome cha paṭṭhānānīti idaṃ catuvīsatisamantapaṭṭhānasamodhānaṃ paṭṭhānaṃ mahāpakaraṇaṃ nāma.","Thus, there are six Paṭṭhānas in the Anuloma, six in the Paṭiloma, six in the Anulomapaccanīya, and six in the Paccanīyānuloma. This compilation of the twenty-four comprehensive Paṭṭhānas is called the Mahāpakaraṇa."
abh01a.att,98,"Idāni imassa abhidhammassa gambhīrabhāvavijānanatthaṃ cattāro sāgarā veditabbā – saṃsārasāgaro, jalasāgaro, nayasāgaro, ñāṇasāgaroti. Tattha saṃsārasāgaro nāma –","Now, to understand the profundity of this Abhidhamma, **four oceans** should be known: the ocean of saṃsāra, the ocean of water, the ocean of methods, and the ocean of knowledge. Among these, the **ocean of saṃsāra** is:"
