book_id,para_id,pali_paragraph,translation_paragraph
s0201a.att,64,"‘‘Evaṃ me suta’’nti iminā pana sakalena vacanena āyasmā ānando tathāgatappaveditaṃ dhammaṃ attano adahanto asappurisabhūmiṃ atikkamati, sāvakattaṃ paṭijānanto sappurisabhūmiṃ okkamati. Tathā asaddhammā cittaṃ vuṭṭhāpeti, saddhamme cittaṃ patiṭṭhāpeti. ‘‘Kevalaṃ sutamevetaṃ mayā  tasseva pana bhagavato vacana’’nti dīpento attānaṃ parimoceti, satthāraṃ apadisati, jinavacanaṃ appeti, dhammanettiṃ patiṭṭhāpeti.","Moreover, by this whole phrase “Thus have I heard,” the venerable Ānanda, by not attributing the Dhamma proclaimed by the Tathāgata to himself, transcends the domain of untrue persons; by professing his discipleship, he enters the domain of true persons. Similarly, he raises his mind from the false Dhamma; he establishes his mind in the true Dhamma. By indicating, “This was merely heard by me, it is the word of that Blessed One himself,” he absolves himself, points to the Teacher, establishes it as the Victor's word, and establishes the guideline of the Dhamma."
s0201a.att,65,"Apica ‘‘evaṃ me suta’’nti attanā uppāditabhāvaṃ appaṭijānanto purimavacanaṃ vivaranto ‘‘sammukhā paṭiggahitamidaṃ mayā tassa bhagavato catuvesārajjavisāradassa dasabaladharassa āsabhaṭṭhānaṭṭhāyino sīhanādanādino sabbasattuttamassa dhammissarassa dhammarājassa dhammādhipatino dhammadīpassa dhammasaraṇassa saddhammavaracakkavattino sammāsambuddhassa vacanaṃ, na ettha atthe vā dhamme vā pade vā byañjane vā kaṅkhā vā vimati vā kattabbā’’ti sabbadevamanussānaṃ imasmiṃ dhamme assaddhiyaṃ vināseti, saddhāsampadaṃ uppādetīti. Tenetaṃ vuccati –","Furthermore, by saying “Thus have I heard,” not professing it to have been produced by himself, but clarifying the previous statement, he says, “This is the word of that Blessed One—who is expert in the four kinds of fearlessness, who possesses the ten powers, who stands in the pre-eminent position, who roars the lion’s roar, who is the highest of all beings, the lord of the Dhamma, the king of the Dhamma, the sovereign of the Dhamma, the lamp of the Dhamma, the refuge of the Dhamma, the supreme universal monarch of the good Dhamma, the Perfectly Enlightened One—this word was received by me directly from him. There should be no doubt or uncertainty here regarding the meaning, the Dhamma, the phrase, or the letter.” Thus, for all devas and humans, he dispels faithlessness in this Dhamma and produces the accomplishment of faith. Therefore it is said:"
s0201a.att,66,"‘‘Vināsayati  assaddhaṃ, saddhaṃ vaḍḍheti sāsane;","“He dispels faithlessness, he increases faith in the teaching;"
s0201a.att,67,"Evaṃ me sutamiccevaṃ, vadaṃ gotamasāvako’’ti.","A disciple of Gotama, saying, ‘Thus have I heard.’”"
s0201a.att,68,Ekanti gaṇanaparicchedaniddeso. Samayanti paricchinnaniddeso. Ekaṃ samayanti aniyamitaparidīpanaṃ. Tattha samayasaddo –,"“One” is a specification that defines a number. “Time” is a specification of what is defined. “At one time” is an unspecified indication. Therein, the word “samaya”:"
s0201a.att,69,"Samavāye khaṇe kāle, samūhe hetudiṭṭhisu;","Is seen in the sense of conjunction, moment, time, collection, cause, and views;"
s0201a.att,70,"Paṭilābhe pahāne ca, paṭivedhe ca dissati.","Also in attainment, abandoning, and penetration."
s0201a.att,71,"Tathā hissa ‘‘appeva nāma svepi upasaṅkameyyāma kālañca samayañca upādāyā’’ti evamādīsu (dī. ni. 1.447) samavāyo  attho. ‘‘Ekova kho, bhikkhave, khaṇo ca samayo ca brahmacariyavāsāyā’’tiādīsu (a. ni. 8.29) khaṇo. ‘‘Uṇhasamayo pariḷāhasamayo’’tiādīsu (pāci. 358) kālo. ‘‘Mahāsamayo pavanasmi’’ntiādīsu samūho. ‘‘Samayopi kho te, bhaddāli, appaṭividdho ahosi, bhagavā kho sāvatthiyaṃ viharati, bhagavāpi maṃ jānissati, ‘bhaddāli, nāma bhikkhu satthusāsane sikkhāya na paripūrakārī’ti, ayampi kho te, bhaddāli, samayo appaṭividdho ahosī’’tiādīsu (ma. ni. 2.135) hetu. ‘‘Tena kho pana samayena uggāhamāno paribbājako samaṇamuṇḍikāputto samayappavādake tindukācīre ekasālake mallikāya ārāme paṭivasatī’’tiādīsu (ma. ni. 2.260) diṭṭhi.","Indeed, its meaning is conjunction in such passages as, “Perhaps we might go tomorrow, taking into account the right time and the opportunity.” Its meaning is moment in such passages as, “Monks, there is but one moment and time for living the holy life.” Its meaning is time in such passages as, “a hot time, a sweltering time.” Its meaning is collection in such passages as, “There was a great gathering in the woods.” Its meaning is cause in such passages as, “Bhaddāli, this cause was also not penetrated by you: ‘The Blessed One is dwelling in Sāvatthī, and the Blessed One will know of me that “The monk named Bhaddāli is not a fulfiller of the training in the Teacher’s Dispensation.”’ This cause, Bhaddāli, was also not penetrated by you.” Its meaning is view in such passages as, “At that time the wanderer Uggāhamāna, son of Samaṇamuṇḍikā, was dwelling in Mallikā’s park at the single-hall debate ground with the tinduka-tree enclosure.”"
s0201a.att,72,"‘‘Diṭṭhe dhamme ca yo attho, yo cattho samparāyiko;","“Whatever benefit is in the present life, and whatever benefit is in the life to come;"
s0201a.att,73,"Atthābhisamayā dhīro, paṇḍitoti pavuccatī’’ti–","Through the full understanding of benefit, a wise person is called a sage.”—"
s0201a.att,74,Ādīsu (saṃ. ni. 1.129) paṭilābho. ‘‘Sammā mānābhisamayā antamakāsi dukkhassā’’tiādīsu (ma. ni. 1.24) pahānaṃ. ‘‘Dukkhassa pīḷanaṭṭho saṅkhataṭṭho santāpaṭṭho vipariṇāmaṭṭho abhisamayaṭṭho’’tiādīsu (paṭi. ma. 3.1) paṭivedho. Idha panassa kālo attho. Tena saṃvacchara-utu-māsaḍḍhamāsa-ratti-diva-pubbaṇha-majjhanhika-sāyanha- paṭhamamajjhimapacchimayāma-muhuttādīsu kālappabhedabhūtesu samayesu ekaṃ samayanti dīpeti.,"In such passages, its meaning is attainment. Its meaning is abandoning in such passages as, “Through the full understanding of conceit, he made an end of suffering.” Its meaning is penetration in such passages as, “The meaning of suffering is affliction, conditionedness, torment, change, and what is to be fully understood.” Here, however, its meaning is time. By this, he indicates “one time” among the times which are divisions of time, such as year, season, month, half-month, night, day, morning, midday, evening, the first, middle, and last watches, and a moment."
s0201a.att,75,"Tattha kiñcāpi etesu saṃvaccharādīsu samayesu yaṃ yaṃ suttaṃ yamhi yamhi saṃvacchare utumhi māse pakkhe rattibhāge divasabhāge vā vuttaṃ, sabbaṃ taṃ therassa  suviditaṃ suvavatthāpitaṃ paññāya. Yasmā pana ‘‘evaṃ me sutaṃ asukasaṃvacchare asukautumhi asukamāse asukapakkhe asukarattibhāge asukadivasabhāge vā’’ti evaṃ vutte na sakkā sukhena dhāretuṃ vā uddisituṃ vā uddisāpetuṃ vā, bahu ca vattabbaṃ hoti, tasmā ekeneva padena tamatthaṃ samodhānetvā ‘‘ekaṃ samaya’’nti āha.","Therein, although among these times such as years, whichever sutta was spoken in whichever year, season, month, fortnight, part of the night, or part of the day, all that was well-known to the Elder and well-established by his wisdom. But because if it were said, “Thus it was heard by me in such-and-such a year, in such-and-such a season, in such-and-such a month, in such-and-such a fortnight, in such-and-such a part of the night, or in such-and-such a part of the day,” it could not be easily remembered, recited, or taught, and much would have to be said. Therefore, having combined that meaning into a single phrase, he said, “at one time.”"
s0201a.att,76,"Ye vā ime gabbhokkantisamayo jātisamayo saṃvegasamayo abhinikkhamanasamayo dukkarakārikasamayo māravijayasamayo abhisambodhisamayo diṭṭhadhammasukhavihārasamayo desanāsamayo parinibbānasamayoti evamādayo bhagavato devamanussesu ativiya suppakāsā anekakālappabhedā eva samayā, tesu samayesu desanāsamayasaṅkhātaṃ  ekaṃ samayanti dīpeti. Yo cāyaṃ ñāṇakaruṇākiccasamayesu aruṇākiccasamayo, attahitaparahitapaṭipattisamayesu parahitapaṭipattisamayo, sannipatitānaṃ karaṇīyadvayasamayesu dhammikathāsamayo, desanāpaṭipattisamayesu  desanāsamayo, tesupi samayesu aññataraṃ sandhāya ‘‘ekaṃ samaya’’nti āha.","Or, there are these various divisions of time that are extremely well-known among devas and humans, such as the time of conception, the time of birth, the time of spiritual urgency, the time of renunciation, the time of ascetic practice, the time of conquering Māra, the time of full enlightenment, the time of dwelling in happiness in the present life, the time of teaching, and the time of final Nibbāna. Among these times, he indicates “one time,” designated as the time of teaching. And this which, among the occasions for the work of wisdom and the work of compassion, is the occasion for the work of compassion; which, among the occasions for the practice of one's own welfare and the welfare of others, is the occasion for the practice of the welfare of others; which, among the occasions for the two duties towards those assembled, is the occasion for a Dhamma talk; and which, among the occasions for teaching and for practice, is the occasion for teaching—referring to one of these occasions, he said, ""at one time."""
s0201a.att,77,"Kasmā panettha yathā abhidhamme ‘‘yasmiṃ samaye kāmāvacara’’nti ca ito aññesu suttapadesu ‘‘yasmiṃ samaye, bhikkhave, bhikkhu vivicceva kāmehī’’ti ca bhummavacanena niddeso kato, vinaye ca ‘‘tena samayena buddho bhagavā’’ti karaṇavacanena, tathā akatvā ‘‘ekaṃ samaya’’nti upayogavacananiddeso katoti. Tattha tathā idha ca aññathā atthasambhavato. Tattha hi abhidhamme ito aññesu suttapadesu ca adhikaraṇattho bhāvenabhāvalakkhaṇattho ca sambhavati. Adhikaraṇañhi kālattho ca samūhattho ca samayo, tattha vuttānaṃ phassādidhammānaṃ khaṇasamavāyahetusaṅkhātassa ca samayassa bhāvena tesaṃ bhāvo lakkhīyati, tasmā tadatthajotanatthaṃ tattha bhummavacananiddeso kato.","Why is it that here the specification with the accusative case, ""ekaṃ samayaṃ,"" is made, and not as it is done in the Abhidhamma with the locative case, as in ""yasmiṃ samaye kāmāvacaraṃ,"" and in other sutta passages as in ""yasmiṃ samaye, bhikkhave, bhikkhu vivicceva kāmehi,"" and in the Vinaya with the instrumental case, as in ""tena samayena buddho bhagavā""? Because there, it is so, and here, it is otherwise, due to the possibility of a different meaning. For there, in the Abhidhamma and in other sutta passages, the meaning of location and the meaning of *bhāvena-bhāvalakkhaṇa* are possible. Indeed, the time (samayo) has the meaning of a temporal point and the meaning of a collection; it is the basis for the dhammas such as contact, etc., mentioned there, and their existence is indicated by the existence of that time, which is designated as the moment, the conjunction, and the cause. Therefore, to illuminate that meaning, the specification with the locative case is made there."
s0201a.att,78,"Vinaye ca hetuattho karaṇattho ca sambhavati. Yo hi so sikkhāpadapaññattisamayo sāriputtādīhipi dubbiññeyyo, tena samayena hetubhūtena karaṇabhūtena ca sikkhāpadāni paññāpayanto sikkhāpadapaññattihetuñca apekkhamāno bhagavā tattha tattha vihāsi, tasmā tadatthajotanatthaṃ tattha karaṇavacanena niddeso kato.","In the Vinaya, the meaning of cause and the meaning of instrument are possible. For that time of laying down a training rule was difficult to discern even for Sāriputta and others. Because of that time, which was the cause and the instrument, the Blessed One, while laying down the training rules and considering the reason for laying them down, dwelt in various places. Therefore, to illuminate that meaning, the specification with the instrumental case is made there."
s0201a.att,79,"Idha  pana aññasmiñca evaṃjātike accantasaṃyogattho sambhavati. Yañhi samayaṃ bhagavā imaṃ aññaṃ vā suttantaṃ desesi, accantameva taṃ samayaṃ karuṇāvihārena vihāsi, tasmā tadatthajotanatthaṃ idha upayogavacananiddeso katoti.","Here, however, and in other similar cases, the meaning of continuous connection is possible. For throughout the time that the Blessed One taught this or another sutta, he continuously dwelt with a compassionate abiding. Therefore, to illuminate that meaning, the specification with the accusative case is made here."
s0201a.att,80,Tenetaṃ vuccati –,"Therefore, it is said:"
s0201a.att,81,"‘‘Taṃ taṃ atthamapekkhitvā, bhummena karaṇena ca;","""Considering each respective meaning, with the locative and instrumental cases;"
s0201a.att,82,"Aññatra samayo vutto, upayogena so idhā’’ti.","Elsewhere 'samayo' is stated, but here it is with the accusative."""
s0201a.att,83,"Porāṇā  pana vaṇṇayanti – ‘‘tasmiṃ samaye’’ti vā – ‘‘tena samayenā’’ti vā – ‘‘ekaṃ samaya’’nti  vā abhilāpamattabhedo esa, sabbattha bhummameva atthoti. Tasmā ‘‘ekaṃ samaya’’nti vuttepi ‘‘ekasmiṃ samaye’’ti attho veditabbo.","The ancients, however, explain: Whether it is ""tasmiṃ samaye"" or ""tena samayena"" or ""ekaṃ samayaṃ,"" this is merely a difference in expression; in every case, the meaning is that of the locative. Therefore, even when ""ekaṃ samayaṃ"" is stated, the meaning should be understood as ""ekasmiṃ samaye."""
s0201a.att,84,"Bhagavāti garu. Garuñhi loke ‘‘bhagavā’’ti vadanti. Ayañca sabbaguṇavisiṭṭhatāya sabbasattānaṃ garu, tasmā ‘‘bhagavā’’ti veditabbo. Porāṇehipi vuttaṃ –","**Bhagavā** means one who is venerable. For in the world, a venerable one is called ""bhagavā."" And he, due to being distinguished in all virtues, is venerable to all beings. Therefore, he should be known as ""Bhagavā."" It has also been said by the ancients:"
